,date,price ($/Gal)
4066,2007-01-03,1.677
4067,2007-01-02,1.731
4068,2006-12-29,1.736
4069,2006-12-28,1.724
4070,2006-12-27,1.725
4071,2006-12-26,1.714
4072,2006-12-22,1.758
4073,2006-12-21,1.781
4074,2006-12-20,1.754
4075,2006-12-19,1.725
4076,2006-12-18,1.823
4077,2006-12-15,1.878
4078,2006-12-14,1.854
4079,2006-12-13,1.814
4080,2006-12-12,1.809
4081,2006-12-11,1.796
4082,2006-12-08,1.827
4083,2006-12-07,1.854
4084,2006-12-06,1.921
4085,2006-12-05,1.888
4086,2006-12-04,1.899
4087,2006-12-01,1.921
4088,2006-11-30,1.913
4089,2006-11-29,1.897
4090,2006-11-28,1.792
4091,2006-11-27,1.72
4092,2006-11-22,1.738
4093,2006-11-21,1.789
4094,2006-11-20,1.733
4095,2006-11-17,1.728
4096,2006-11-16,1.715
4097,2006-11-15,1.719
4098,2006-11-14,1.686
4099,2006-11-13,1.679
4100,2006-11-10,1.719
4101,2006-11-09,1.759
4102,2006-11-08,1.71
4103,2006-11-07,1.678
4104,2006-11-06,1.722
4105,2006-11-03,1.685
4106,2006-11-02,1.634
4107,2006-11-01,1.646
4108,2006-10-31,1.659
4109,2006-10-30,1.664
4110,2006-10-27,1.743
4111,2006-10-26,1.724
4112,2006-10-25,1.765
4113,2006-10-24,1.724
4114,2006-10-23,1.697
4115,2006-10-20,1.715
4116,2006-10-19,1.746
4117,2006-10-18,1.725
4118,2006-10-17,1.751
4119,2006-10-16,1.826
4120,2006-10-13,1.772
4121,2006-10-12,1.77
4122,2006-10-11,1.739
4123,2006-10-10,1.754
4124,2006-10-09,1.794
4125,2006-10-06,1.769
4126,2006-10-05,1.758
4127,2006-10-04,1.73
4128,2006-10-03,1.691
4129,2006-10-02,1.747
4130,2006-09-29,1.852
4131,2006-09-28,1.86
4132,2006-09-27,1.852
4133,2006-09-26,1.769
4134,2006-09-25,1.773
4135,2006-09-22,1.7
4136,2006-09-21,1.764
4137,2006-09-20,1.706
4138,2006-09-19,1.693
4139,2006-09-18,1.73
4140,2006-09-15,1.696
4141,2006-09-14,1.69
4142,2006-09-13,1.736
4143,2006-09-12,1.723
4144,2006-09-11,1.851
4145,2006-09-08,1.914
4146,2006-09-07,1.958
4147,2006-09-06,1.966
4148,2006-09-05,1.966
4149,2006-09-01,2.015
4150,2006-08-31,2.046
4151,2006-08-30,2.043
4152,2006-08-29,2.034
4153,2006-08-28,2.051
4154,2006-08-25,2.138
4155,2006-08-24,2.16
4156,2006-08-23,2.126
4157,2006-08-22,2.168
4158,2006-08-21,2.127
4159,2006-08-18,2.104
4160,2006-08-17,2.07
4161,2006-08-16,2.103
4162,2006-08-15,2.097
4163,2006-08-14,2.054
4164,2006-08-11,2.085
4165,2006-08-10,2.092
4166,2006-08-09,2.165
4167,2006-08-08,2.198
4168,2006-08-07,2.24
4169,2006-08-04,2.22
4170,2006-08-03,2.245
4171,2006-08-02,2.3
4172,2006-08-01,2.2
4173,2006-07-31,2.167
4174,2006-07-28,2.143
4175,2006-07-27,2.17
4176,2006-07-26,2.147
4177,2006-07-25,2.14
4178,2006-07-24,2.195
4179,2006-07-21,2.14
4180,2006-07-20,2.139
4181,2006-07-19,2.176
4182,2006-07-18,2.228
4183,2006-07-17,2.195
4184,2006-07-14,2.231
4185,2006-07-13,2.266
4186,2006-07-12,2.096
4187,2006-07-11,2.081
4188,2006-07-10,2.045
4189,2006-07-07,2.102
4190,2006-07-06,2.147
4191,2006-07-05,2.122
4192,2006-06-30,2.065
4193,2006-06-29,2.076
4194,2006-06-28,2.026
4195,2006-06-27,2.028
4196,2006-06-26,2.037
4197,2006-06-23,2.06
4198,2006-06-22,2.063
4199,2006-06-21,1.999
4200,2006-06-20,1.991
4201,2006-06-19,1.983
4202,2006-06-16,2.048
4203,2006-06-15,2.085
4204,2006-06-14,2.079
4205,2006-06-13,2.078
4206,2006-06-12,2.17
4207,2006-06-09,2.218
4208,2006-06-08,2.145
4209,2006-06-07,2.13
4210,2006-06-06,2.152
4211,2006-06-05,2.143
4212,2006-06-02,2.142
4213,2006-06-01,2.06
4214,2006-05-31,2.062
4215,2006-05-30,2.096
4216,2006-05-26,2.076
4217,2006-05-25,2.078
4218,2006-05-24,2.024
4219,2006-05-23,2.047
4220,2006-05-22,1.999
4221,2006-05-19,2.003
4222,2006-05-18,2.034
4223,2006-05-17,2.008
4224,2006-05-16,2.043
4225,2006-05-15,2.023
4226,2006-05-12,2.139
4227,2006-05-11,2.177
4228,2006-05-10,2.144
4229,2006-05-09,2.076
4230,2006-05-08,2.044
4231,2006-05-05,2.034
4232,2006-05-04,2.03
4233,2006-05-03,2.088
4234,2006-05-02,2.165
4235,2006-05-01,2.151
4236,2006-04-28,2.088
4237,2006-04-27,2.08
4238,2006-04-26,2.117
4239,2006-04-25,2.169
4240,2006-04-24,2.151
4241,2006-04-21,2.213
4242,2006-04-20,2.149
4243,2006-04-19,2.165
4244,2006-04-18,2.129
4245,2006-04-17,2.106
4246,2006-04-13,2.075
4247,2006-04-12,2.046
4248,2006-04-11,2.042
4249,2006-04-10,2.033
4250,2006-04-07,1.984
4251,2006-04-06,1.983
4252,2006-04-05,1.978
4253,2006-04-04,1.951
4254,2006-04-03,1.952
4255,2006-03-31,1.95
4256,2006-03-30,1.972
4257,2006-03-29,1.964
4258,2006-03-28,1.924
4259,2006-03-27,1.877
4260,2006-03-24,1.882
4261,2006-03-23,1.881
4262,2006-03-22,1.835
4263,2006-03-21,1.855
4264,2006-03-20,1.82
4265,2006-03-17,1.878
4266,2006-03-16,1.901
4267,2006-03-15,1.871
4268,2006-03-14,1.921
4269,2006-03-13,1.853
4270,2006-03-10,1.795
4271,2006-03-09,1.827
4272,2006-03-08,1.783
4273,2006-03-07,1.804
4274,2006-03-06,1.841
4275,2006-03-03,1.924
4276,2006-03-02,1.924
4277,2006-03-01,1.838
4278,2006-02-28,1.814
4279,2006-02-27,1.758
4280,2006-02-24,1.809
4281,2006-02-23,1.763
4282,2006-02-22,1.753
4283,2006-02-21,1.743
4284,2006-02-17,1.728
4285,2006-02-16,1.739
4286,2006-02-15,1.716
4287,2006-02-14,1.687
4288,2006-02-13,1.717
4289,2006-02-10,1.712
4290,2006-02-09,1.737
4291,2006-02-08,1.735
4292,2006-02-07,1.719
4293,2006-02-06,1.774
4294,2006-02-03,1.79
4295,2006-02-02,1.802
4296,2006-02-01,1.829
4297,2006-01-31,1.847
4298,2006-01-30,1.898
4299,2006-01-27,1.845
4300,2006-01-26,1.816
4301,2006-01-25,1.788
4302,2006-01-24,1.845
4303,2006-01-23,1.928
4304,2006-01-20,1.94
4305,2006-01-19,1.831
4306,2006-01-18,1.781
4307,2006-01-17,1.817
4308,2006-01-13,1.72
4309,2006-01-12,1.704
4310,2006-01-11,1.719
4311,2006-01-10,1.728
4312,2006-01-09,1.792
4313,2006-01-06,1.835
4314,2006-01-05,1.813
4315,2006-01-04,1.855
4316,2006-01-03,1.819
4317,2005-12-30,1.787
4318,2005-12-29,1.761
4319,2005-12-28,1.775
4320,2005-12-27,1.639
4321,2005-12-23,1.705
4322,2005-12-22,1.719
4323,2005-12-21,1.695
4324,2005-12-20,1.657
4325,2005-12-19,1.694
4326,2005-12-16,1.72
4327,2005-12-15,1.76
4328,2005-12-14,1.807
4329,2005-12-13,1.806
4330,2005-12-12,1.742
4331,2005-12-09,1.722
4332,2005-12-08,1.781
4333,2005-12-07,1.705
4334,2005-12-06,1.747
4335,2005-12-05,1.723
4336,2005-12-02,1.68
4337,2005-12-01,1.652
4338,2005-11-30,1.607
4339,2005-11-29,1.564
4340,2005-11-28,1.585
4341,2005-11-23,1.693
4342,2005-11-22,1.684
4343,2005-11-21,1.65
4344,2005-11-18,1.647
4345,2005-11-17,1.645
4346,2005-11-16,1.677
4347,2005-11-15,1.631
4348,2005-11-14,1.695
4349,2005-11-11,1.69
4350,2005-11-10,1.715
4351,2005-11-09,1.779
4352,2005-11-08,1.746
4353,2005-11-07,1.76
4354,2005-11-04,1.766
4355,2005-11-03,1.828
4356,2005-11-02,1.78
4357,2005-11-01,1.824
4358,2005-10-31,1.894
4359,2005-10-28,1.964
4360,2005-10-27,1.938
4361,2005-10-26,1.927
4362,2005-10-25,1.956
4363,2005-10-24,1.838
4364,2005-10-21,1.933
4365,2005-10-20,1.922
4366,2005-10-19,2.138
4367,2005-10-18,2.527
4368,2005-10-17,2.568
4369,2005-10-14,2.305
4370,2005-10-13,2.379
4371,2005-10-12,2.8
4372,2005-10-11,2.777
4373,2005-10-10,2.782
4374,2005-10-07,2.84
4375,2005-10-06,2.745
4376,2005-10-05,3.13
4377,2005-10-04,3.1
4378,2005-10-03,2.9
4379,2005-09-30,2.645
4380,2005-09-29,3.025
4381,2005-09-28,2.95
4382,2005-09-27,2.522
4383,2005-09-26,2.395
4384,2005-09-23,2.175
4385,2005-09-22,2.253
4386,2005-09-21,2.198
4387,2005-09-20,2.153
4388,2005-09-19,2.165
4389,2005-09-16,1.905
4390,2005-09-15,1.965
4391,2005-09-14,2.004
4392,2005-09-13,1.883
4393,2005-09-12,1.845
4394,2005-09-09,1.949
4395,2005-09-08,1.978
4396,2005-09-07,2.089
4397,2005-09-06,2.153
4398,2005-09-02,2.205
4399,2005-09-01,2.423
4400,2005-08-31,2.288
4401,2005-08-30,2.295
4402,2005-08-29,1.972
4403,2005-08-26,1.893
4404,2005-08-25,1.921
4405,2005-08-24,1.942
4406,2005-08-23,1.872
4407,2005-08-22,1.842
4408,2005-08-19,1.868
4409,2005-08-18,1.829
4410,2005-08-17,1.796
4411,2005-08-16,1.896
4412,2005-08-15,1.906
4413,2005-08-12,1.945
4414,2005-08-11,1.928
4415,2005-08-10,1.856
4416,2005-08-09,1.776
4417,2005-08-08,1.796
4418,2005-08-05,1.723
4419,2005-08-04,1.7
4420,2005-08-03,1.664
4421,2005-08-02,1.701
4422,2005-08-01,1.704
4423,2005-07-29,1.665
4424,2005-07-28,1.658
4425,2005-07-27,1.637
4426,2005-07-26,1.644
4427,2005-07-25,1.641
4428,2005-07-22,1.635
4429,2005-07-21,1.572
4430,2005-07-20,1.598
4431,2005-07-19,1.624
4432,2005-07-18,1.608
4433,2005-07-15,1.645
4434,2005-07-14,1.634
4435,2005-07-13,1.678
4436,2005-07-12,1.719
4437,2005-07-11,1.663
4438,2005-07-08,1.701
4439,2005-07-07,1.749
4440,2005-07-06,1.795
4441,2005-07-05,1.726
4442,2005-07-01,1.706
4443,2005-06-30,1.619
4444,2005-06-29,1.616
4445,2005-06-28,1.628
4446,2005-06-27,1.686
4447,2005-06-24,1.676
4448,2005-06-23,1.694
4449,2005-06-22,1.643
4450,2005-06-21,1.654
4451,2005-06-20,1.694
4452,2005-06-17,1.691
4453,2005-06-16,1.659
4454,2005-06-15,1.648
4455,2005-06-14,1.666
4456,2005-06-13,1.707
4457,2005-06-10,1.652
4458,2005-06-09,1.665
4459,2005-06-08,1.593
4460,2005-06-07,1.644
4461,2005-06-06,1.657
4462,2005-06-03,1.676
4463,2005-06-02,1.614
4464,2005-06-01,1.602
4465,2005-05-31,1.517
4466,2005-05-27,1.5
4467,2005-05-26,1.493
4468,2005-05-25,1.471
4469,2005-05-24,1.434
4470,2005-05-23,1.408
4471,2005-05-20,1.414
4472,2005-05-19,1.438
4473,2005-05-18,1.412
4474,2005-05-17,1.427
4475,2005-05-16,1.411
4476,2005-05-13,1.434
4477,2005-05-12,1.45
4478,2005-05-11,1.484
4479,2005-05-10,1.531
4480,2005-05-09,1.501
4481,2005-05-06,1.504
4482,2005-05-05,1.518
4483,2005-05-04,1.532
4484,2005-05-03,1.508
4485,2005-05-02,1.515
4486,2005-04-29,1.469
4487,2005-04-28,1.538
4488,2005-04-27,1.515
4489,2005-04-26,1.562
4490,2005-04-25,1.572
4491,2005-04-22,1.608
4492,2005-04-21,1.592
4493,2005-04-20,1.557
4494,2005-04-19,1.538
4495,2005-04-18,1.505
4496,2005-04-15,1.536
4497,2005-04-14,1.552
4498,2005-04-13,1.52
4499,2005-04-12,1.517
4500,2005-04-11,1.549
4501,2005-04-08,1.562
4502,2005-04-07,1.583
4503,2005-04-06,1.641
4504,2005-04-05,1.679
4505,2005-04-04,1.696
4506,2005-04-01,1.739
4507,2005-03-31,1.669
4508,2005-03-30,1.603
4509,2005-03-29,1.551
4510,2005-03-28,1.584
4511,2005-03-24,1.593
4512,2005-03-23,1.608
4513,2005-03-22,1.594
4514,2005-03-21,1.626
4515,2005-03-18,1.617
4516,2005-03-17,1.598
4517,2005-03-16,1.619
4518,2005-03-15,1.562
4519,2005-03-14,1.548
4520,2005-03-11,1.559
4521,2005-03-10,1.519
4522,2005-03-09,1.519
4523,2005-03-08,1.532
4524,2005-03-07,1.488
4525,2005-03-04,1.484
4526,2005-03-03,1.487
4527,2005-03-02,1.519
4528,2005-03-01,1.488
4529,2005-02-28,1.477
4530,2005-02-25,1.463
4531,2005-02-24,1.457
4532,2005-02-23,1.467
4533,2005-02-22,1.436
4534,2005-02-18,1.36
4535,2005-02-17,1.334
4536,2005-02-16,1.367
4537,2005-02-15,1.294
4538,2005-02-14,1.291
4539,2005-02-11,1.303
4540,2005-02-10,1.308
4541,2005-02-09,1.269
4542,2005-02-08,1.232
4543,2005-02-07,1.205
4544,2005-02-04,1.254
4545,2005-02-03,1.246
4546,2005-02-02,1.283
4547,2005-02-01,1.305
4548,2005-01-31,1.345
4549,2005-01-28,1.33
4550,2005-01-27,1.394
4551,2005-01-26,1.429
4552,2005-01-25,1.443
4553,2005-01-24,1.429
4554,2005-01-21,1.412
4555,2005-01-20,1.364
4556,2005-01-19,1.36
4557,2005-01-18,1.365
4558,2005-01-14,1.37
4559,2005-01-13,1.359
4560,2005-01-12,1.327
4561,2005-01-11,1.317
4562,2005-01-10,1.299
4563,2005-01-07,1.292
4564,2005-01-06,1.29
4565,2005-01-05,1.211
4566,2005-01-04,1.198
4567,2005-01-03,1.15
4568,2004-12-30,1.21
4569,2004-12-29,1.228
4570,2004-12-28,1.161
4571,2004-12-27,1.149
4572,2004-12-23,1.283
4573,2004-12-22,1.272
4574,2004-12-21,1.302
4575,2004-12-20,1.295
4576,2004-12-17,1.346
4577,2004-12-16,1.317
4578,2004-12-15,1.36
4579,2004-12-14,1.263
4580,2004-12-13,1.203
4581,2004-12-10,1.134
4582,2004-12-09,1.202
4583,2004-12-08,1.148
4584,2004-12-07,1.113
4585,2004-12-06,1.134
4586,2004-12-03,1.149
4587,2004-12-02,1.192
4588,2004-12-01,1.226
4589,2004-11-30,1.32
4590,2004-11-29,1.385
4591,2004-11-24,1.394
4592,2004-11-23,1.364
4593,2004-11-22,1.38
4594,2004-11-19,1.427
4595,2004-11-18,1.372
4596,2004-11-17,1.356
4597,2004-11-16,1.281
4598,2004-11-15,1.297
4599,2004-11-12,1.322
4600,2004-11-11,1.317
4601,2004-11-10,1.385
4602,2004-11-09,1.309
4603,2004-11-08,1.321
4604,2004-11-05,1.33
4605,2004-11-04,1.319
4606,2004-11-03,1.379
4607,2004-11-02,1.338
4608,2004-11-01,1.357
4609,2004-10-29,1.42
4610,2004-10-28,1.409
4611,2004-10-27,1.463
4612,2004-10-26,1.56
4613,2004-10-25,1.551
4614,2004-10-22,1.592
4615,2004-10-21,1.585
4616,2004-10-20,1.566
4617,2004-10-19,1.521
4618,2004-10-18,1.55
4619,2004-10-15,1.606
4620,2004-10-14,1.603
4621,2004-10-13,1.558
4622,2004-10-12,1.484
4623,2004-10-11,1.507
4624,2004-10-08,1.496
4625,2004-10-07,1.473
4626,2004-10-06,1.488
4627,2004-10-05,1.49
4628,2004-10-04,1.492
4629,2004-10-01,1.513
4630,2004-09-30,1.491
4631,2004-09-29,1.51
4632,2004-09-28,1.504
4633,2004-09-27,1.494
4634,2004-09-24,1.456
4635,2004-09-23,1.443
4636,2004-09-22,1.431
4637,2004-09-21,1.395
4638,2004-09-20,1.371
4639,2004-09-17,1.386
4640,2004-09-16,1.353
4641,2004-09-15,1.343
4642,2004-09-14,1.334
4643,2004-09-13,1.282
4644,2004-09-10,1.233
4645,2004-09-09,1.301
4646,2004-09-08,1.253
4647,2004-09-07,1.255
4648,2004-09-03,1.257
4649,2004-09-02,1.265
4650,2004-09-01,1.252
4651,2004-08-31,1.195
4652,2004-08-30,1.2
4653,2004-08-27,1.22
4654,2004-08-26,1.2
4655,2004-08-25,1.209
4656,2004-08-24,1.252
4657,2004-08-23,1.25
4658,2004-08-20,1.271
4659,2004-08-19,1.309
4660,2004-08-18,1.259
4661,2004-08-17,1.252
4662,2004-08-16,1.239
4663,2004-08-13,1.254
4664,2004-08-12,1.224
4665,2004-08-11,1.189
4666,2004-08-10,1.198
4667,2004-08-09,1.224
4668,2004-08-06,1.207
4669,2004-08-05,1.222
4670,2004-08-04,1.187
4671,2004-08-03,1.225
4672,2004-08-02,1.208
4673,2004-07-30,1.218
4674,2004-07-29,1.19
4675,2004-07-28,1.194
4676,2004-07-27,1.179
4677,2004-07-26,1.174
4678,2004-07-23,1.187
4679,2004-07-22,1.17
4680,2004-07-21,1.126
4681,2004-07-20,1.115
4682,2004-07-19,1.142
4683,2004-07-16,1.132
4684,2004-07-15,1.128
4685,2004-07-14,1.126
4686,2004-07-13,1.098
4687,2004-07-12,1.088
4688,2004-07-09,1.121
4689,2004-07-08,1.142
4690,2004-07-07,1.124
4691,2004-07-06,1.139
4692,2004-07-02,1.127
4693,2004-07-01,1.12
4694,2004-06-30,1.063
4695,2004-06-29,1.028
4696,2004-06-28,1.043
4697,2004-06-25,1.063
4698,2004-06-24,1.066
4699,2004-06-23,1.043
4700,2004-06-22,1.044
4701,2004-06-21,1.018
4702,2004-06-18,1.047
4703,2004-06-17,1.056
4704,2004-06-16,1.012
4705,2004-06-15,1.014
4706,2004-06-14,1.007
4707,2004-06-10,1.025
4708,2004-06-09,1.007
4709,2004-06-08,0.992
4710,2004-06-07,1.024
4711,2004-06-04,1.008
4712,2004-06-03,1.023
4713,2004-06-02,1.019
4714,2004-06-01,1.071
4715,2004-05-28,1.013
4716,2004-05-27,0.989
4717,2004-05-26,1.02
4718,2004-05-25,1.06
4719,2004-05-24,1.094
4720,2004-05-21,1.054
4721,2004-05-20,1.08
4722,2004-05-19,1.106
4723,2004-05-18,1.112
4724,2004-05-17,1.156
4725,2004-05-14,1.185
4726,2004-05-13,1.169
4727,2004-05-12,1.149
4728,2004-05-11,1.146
4729,2004-05-10,1.106
4730,2004-05-07,1.121
4731,2004-05-06,1.081
4732,2004-05-05,1.088
4733,2004-05-04,1.058
4734,2004-05-03,1.05
4735,2004-04-30,1.024
4736,2004-04-29,1.019
4737,2004-04-28,0.999
4738,2004-04-27,0.994
4739,2004-04-26,1.008
4740,2004-04-23,0.984
4741,2004-04-22,0.994
4742,2004-04-21,0.975
4743,2004-04-20,0.979
4744,2004-04-19,0.993
4745,2004-04-16,1.017
4746,2004-04-15,1.025
4747,2004-04-14,0.991
4748,2004-04-13,0.979
4749,2004-04-12,0.995
4750,2004-04-08,0.963
4751,2004-04-07,0.936
4752,2004-04-06,0.908
4753,2004-04-05,0.882
4754,2004-04-02,0.884
4755,2004-04-01,0.881
4756,2004-03-31,0.936
4757,2004-03-30,0.939
4758,2004-03-29,0.918
4759,2004-03-26,0.938
4760,2004-03-25,0.936
4761,2004-03-24,0.95
4762,2004-03-23,0.975
4763,2004-03-22,0.962
4764,2004-03-19,0.972
4765,2004-03-18,0.977
4766,2004-03-17,0.985
4767,2004-03-16,0.943
4768,2004-03-15,0.946
4769,2004-03-12,0.914
4770,2004-03-11,0.921
4771,2004-03-10,0.913
4772,2004-03-09,0.926
4773,2004-03-08,0.856
4774,2004-03-05,0.96
4775,2004-03-04,0.97
4776,2004-03-03,0.944
4777,2004-03-02,0.989
4778,2004-03-01,1.005
4779,2004-02-27,0.983
4780,2004-02-26,0.998
4781,2004-02-25,0.963
4782,2004-02-24,0.914
4783,2004-02-23,0.909
4784,2004-02-20,0.905
4785,2004-02-19,0.947
4786,2004-02-18,0.99
4787,2004-02-17,0.982
4788,2004-02-13,0.953
4789,2004-02-12,0.916
4790,2004-02-11,0.916
4791,2004-02-10,0.903
4792,2004-02-09,0.886
4793,2004-02-06,0.879
4794,2004-02-05,0.899
4795,2004-02-04,0.908
4796,2004-02-03,0.95
4797,2004-02-02,0.937
4798,2004-01-30,0.935
4799,2004-01-29,0.95
4800,2004-01-28,0.974
4801,2004-01-27,0.995
4802,2004-01-26,1.032
4803,2004-01-23,1.032
4804,2004-01-22,1.066
4805,2004-01-21,1.063
4806,2004-01-20,1.035
4807,2004-01-16,0.988
4808,2004-01-15,0.942
4809,2004-01-14,0.982
4810,2004-01-13,1.027
4811,2004-01-12,1.027
4812,2004-01-09,1.018
4813,2004-01-08,0.991
4814,2004-01-07,0.97
4815,2004-01-06,0.982
4816,2004-01-05,0.961
4817,2003-12-31,0.889
4818,2003-12-30,0.914
4819,2003-12-29,0.877
4820,2003-12-24,0.903
4821,2003-12-23,0.878
4822,2003-12-22,0.867
4823,2003-12-19,0.91
4824,2003-12-18,0.903
4825,2003-12-17,0.899
4826,2003-12-16,0.867
4827,2003-12-15,0.87
4828,2003-12-12,0.88
4829,2003-12-11,0.845
4830,2003-12-10,0.849
4831,2003-12-09,0.852
4832,2003-12-08,0.892
4833,2003-12-05,0.869
4834,2003-12-04,0.883
4835,2003-12-03,0.87
4836,2003-12-02,0.863
4837,2003-12-01,0.825
4838,2003-11-26,0.83
4839,2003-11-25,0.816
4840,2003-11-24,0.813
4841,2003-11-21,0.859
4842,2003-11-20,0.861
4843,2003-11-19,0.871
4844,2003-11-18,0.876
4845,2003-11-17,0.841
4846,2003-11-14,0.867
4847,2003-11-13,0.856
4848,2003-11-12,0.834
4849,2003-11-11,0.83
4850,2003-11-10,0.82
4851,2003-11-07,0.821
4852,2003-11-06,0.81
4853,2003-11-05,0.811
4854,2003-11-04,0.764
4855,2003-11-03,0.776
4856,2003-10-31,0.796
4857,2003-10-30,0.773
4858,2003-10-29,0.785
4859,2003-10-28,0.794
4860,2003-10-27,0.8
4861,2003-10-24,0.813
4862,2003-10-23,0.817
4863,2003-10-22,0.803
4864,2003-10-21,0.821
4865,2003-10-20,0.82
4866,2003-10-17,0.824
4867,2003-10-16,0.856
4868,2003-10-15,0.863
4869,2003-10-14,0.862
4870,2003-10-13,0.866
4871,2003-10-10,0.876
4872,2003-10-09,0.851
4873,2003-10-08,0.801
4874,2003-10-07,0.817
4875,2003-10-06,0.815
4876,2003-10-03,0.814
4877,2003-10-02,0.8
4878,2003-10-01,0.79
4879,2003-09-30,0.776
4880,2003-09-29,0.749
4881,2003-09-26,0.742
4882,2003-09-25,0.736
4883,2003-09-24,0.741
4884,2003-09-23,0.708
4885,2003-09-22,0.69
4886,2003-09-19,0.7
4887,2003-09-18,0.705
4888,2003-09-17,0.717
4889,2003-09-16,0.728
4890,2003-09-15,0.734
4891,2003-09-12,0.736
4892,2003-09-11,0.744
4893,2003-09-10,0.76
4894,2003-09-09,0.755
4895,2003-09-08,0.751
4896,2003-09-05,0.752
4897,2003-09-04,0.762
4898,2003-09-03,0.759
4899,2003-09-02,0.763
4900,2003-08-29,0.818
4901,2003-08-28,0.812
4902,2003-08-27,0.81
4903,2003-08-26,0.828
4904,2003-08-25,0.82
4905,2003-08-22,0.83
4906,2003-08-21,0.832
4907,2003-08-20,0.812
4908,2003-08-19,0.797
4909,2003-08-18,0.801
4910,2003-08-15,0.809
4911,2003-08-14,0.818
4912,2003-08-13,0.805
4913,2003-08-12,0.831
4914,2003-08-11,0.828
4915,2003-08-08,0.839
4916,2003-08-07,0.848
4917,2003-08-06,0.827
4918,2003-08-05,0.846
4919,2003-08-04,0.827
4920,2003-08-01,0.842
4921,2003-07-31,0.793
4922,2003-07-30,0.797
4923,2003-07-29,0.782
4924,2003-07-28,0.768
4925,2003-07-25,0.77
4926,2003-07-24,0.775
4927,2003-07-23,0.761
4928,2003-07-22,0.747
4929,2003-07-21,0.779
4930,2003-07-18,0.791
4931,2003-07-17,0.783
4932,2003-07-16,0.783
4933,2003-07-15,0.806
4934,2003-07-14,0.798
4935,2003-07-11,0.798
4936,2003-07-10,0.792
4937,2003-07-09,0.792
4938,2003-07-08,0.771
4939,2003-07-07,0.76
4940,2003-07-03,0.77
4941,2003-07-02,0.768
4942,2003-07-01,0.777
4943,2003-06-30,0.771
4944,2003-06-27,0.749
4945,2003-06-26,0.736
4946,2003-06-25,0.769
4947,2003-06-24,0.737
4948,2003-06-23,0.739
4949,2003-06-20,0.746
4950,2003-06-19,0.725
4951,2003-06-18,0.729
4952,2003-06-17,0.744
4953,2003-06-16,0.733
4954,2003-06-13,0.728
4955,2003-06-12,0.751
4956,2003-06-11,0.773
4957,2003-06-10,0.773
4958,2003-06-09,0.761
4959,2003-06-06,0.767
4960,2003-06-05,0.755
4961,2003-06-04,0.728
4962,2003-06-03,0.741
4963,2003-06-02,0.746
4964,2003-05-30,0.724
4965,2003-05-29,0.727
4966,2003-05-28,0.708
4967,2003-05-27,0.726
4968,2003-05-23,0.734
4969,2003-05-22,0.732
4970,2003-05-21,0.736
4971,2003-05-20,0.721
4972,2003-05-19,0.717
4973,2003-05-16,0.744
4974,2003-05-15,0.739
4975,2003-05-14,0.752
4976,2003-05-13,0.731
4977,2003-05-12,0.695
4978,2003-05-09,0.706
4979,2003-05-08,0.696
4980,2003-05-07,0.68
4981,2003-05-06,0.669
4982,2003-05-05,0.696
4983,2003-05-02,0.672
4984,2003-05-01,0.682
4985,2003-04-30,0.69
4986,2003-04-29,0.677
4987,2003-04-28,0.694
4988,2003-04-25,0.708
4989,2003-04-24,0.747
4990,2003-04-23,0.731
4991,2003-04-22,0.785
4992,2003-04-21,0.818
4993,2003-04-17,0.768
4994,2003-04-16,0.761
4995,2003-04-15,0.803
4996,2003-04-14,0.768
4997,2003-04-11,0.761
4998,2003-04-10,0.735
4999,2003-04-09,0.766
5000,2003-04-08,0.747
5001,2003-04-07,0.745
5002,2003-04-04,0.74
5003,2003-04-03,0.729
5004,2003-04-02,0.709
5005,2003-04-01,0.728
5006,2003-03-31,0.771
5007,2003-03-28,0.755
5008,2003-03-27,0.762
5009,2003-03-26,0.714
5010,2003-03-25,0.693
5011,2003-03-24,0.728
5012,2003-03-21,0.7
5013,2003-03-20,0.781
5014,2003-03-19,0.784
5015,2003-03-18,0.814
5016,2003-03-17,0.881
5017,2003-03-14,0.908
5018,2003-03-13,0.929
5019,2003-03-12,1.021
5020,2003-03-11,1.031
5021,2003-03-10,1.087
5022,2003-03-07,1.11
5023,2003-03-06,1.073
5024,2003-03-05,1.065
5025,2003-03-04,1.068
5026,2003-03-03,1.086
5027,2003-02-28,1.105
5028,2003-02-27,1.077
5029,2003-02-26,1.106
5030,2003-02-25,1.064
5031,2003-02-24,1.104
5032,2003-02-21,1.07
5033,2003-02-20,1.016
5034,2003-02-19,1.076
5035,2003-02-18,1.043
5036,2003-02-14,1.037
5037,2003-02-13,1.037
5038,2003-02-12,1.012
5039,2003-02-11,1.053
5040,2003-02-10,1.059
5041,2003-02-07,1.161
5042,2003-02-06,1.081
5043,2003-02-05,1.046
5044,2003-02-04,0.978
5045,2003-02-03,0.928
5046,2003-01-31,0.939
5047,2003-01-30,0.947
5048,2003-01-29,0.939
5049,2003-01-28,0.903
5050,2003-01-27,0.904
5051,2003-01-24,0.923
5052,2003-01-23,0.869
5053,2003-01-22,0.893
5054,2003-01-21,0.877
5055,2003-01-17,0.875
5056,2003-01-16,0.875
5057,2003-01-15,0.886
5058,2003-01-14,0.877
5059,2003-01-13,0.861
5060,2003-01-10,0.842
5061,2003-01-09,0.85
5062,2003-01-08,0.818
5063,2003-01-07,0.842
5064,2003-01-06,0.892
